,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
139,139,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
140,140,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
141,141,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
142,142,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
143,143,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
144,144,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
145,145,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
146,146,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
147,147,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
148,148,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
149,149,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
150,150,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
151,151,3.0,0.9963,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually']"
152,152,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
153,153,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
154,154,3.0,0.9971,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['year', 'pandemic', 'east_turkestan', 'city', 'closure', 'policy', 'far_stricter', 'yining', 'close', 'year', 'time', 'few', 'month', 'as', 'long', 'public_institution', 'state_owne', 'enterprises_large', 'number', 'people', 'turkestan_especially', 'fire', 'day', 'people', 'growing_cotton', 'xd', 'even', 'sadden', 'law_impose', 'sanction', 'cotton', 'gradually', 'take', 'effect', 'people', 'urumqi', 'lament', 'find', 'migrant', 'worker', 'decoration']"
155,155,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
156,156,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
157,157,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
158,158,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
159,159,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
160,160,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
161,161,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
162,162,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
163,163,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
164,164,2.0,0.9958,"city, live, year, good, no, clean, big, erase, place, re","['still_think', 'good', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
165,165,2.0,0.9746,"city, live, year, good, no, clean, big, erase, place, re","['xu_qiu', 'still', 'feel', 'good', 'most', 'suitable', 'city', 'live', 'also', 'realize', 'no', 'matter', 'good', 'just', 'titanic', 'first', 'class', 'sound', 'april_sounde', 'again', 'no', 'long', 'same', 'close', 'last', 'year', 'now', 'entire', 'city', 'revive', 'trace', 'epidemic', 'erase', 'clean', 'clean']"
166,166,2.0,0.6532,"city, live, year, good, no, clean, big, erase, place, re","['really', 'funny', 'remember', 'people', 'follow', 'study', 'political', 'economic', 'success', 'about', 'year', 'same', 'group', 'hope', 'other', 'year', 'successfully', 'study', 'pay', 'mortgage', 'wage', 'go', 'city', 'close', 'pandemic', 'dare', 'take', 'street', 'shout', 'democracy', 'freedom', 'protect', 'lead', 'popularization', 'chinese', 'people']"
167,167,1.0,0.7073,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['cloudy', 'first', 'learn', 'animal', 'ferocious', 'very', 'trendy', 'name', 'bar', 'very', 'close', 'house', 'few', 'year', 'ago', 'friend', 'once', 'take', 'supper', 'drink', 'too', 'hard', 'time', 'soon', 'get', 'drunk', 'so', 'quickly', 'sneak', 'home', 'alone', 'later', 'hear', 'rent', 'skyrocket', 'bar', 'move', 'nearby', 'alley', 'so', 'never', 'go', 'there', 'again', 'remember', 'meet', 'boss', 'night', 'see', 'also', 'find', 'hole', 'piano', 'pocket', 'say', 'study', 'then', 'epidemic', 'close', 'city', 'come']"
168,168,2.0,0.574,"city, live, year, good, no, clean, big, erase, place, re","['city', 'close', 'third', 'year', 'epidemic', 'year', 'vaccination', 'also', 'take', 'special', 'medicine', 'milk', 'recommend', 'academician', 'bring', 'good', 'point', 'just', 'nonsense', 'shout', 'closure', 'city', 'so', 'contagious', 'use', 'closure', 'city', 'hold', 'people', 'home', 'food', 'serious', 'shortage', 'food', 'price', 'skyrocket', 'treatment', 'illness', 'white', 'guard', 'crazy', 'fact', 'virus', 'never', 'eradicate']"
169,169,3.0,0.9208,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['sound', 'closure', 'exaggerate', 'jinping', 'exaggerate', 'jinpe', 'year', 'pneumonia', 'epidemic', 'secondary', 'disaster', 'see', 'doctor', 'say', 'secondary', 'disaster']"
170,170,1.0,0.7184,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['win', 'situation', 'unfortunately', 'enjoy', 'xd', 'closure', 'statistic', 'high', 'number', 'people', 'die', 'seriously', 'injure', 'epidemic', 'statistic', 'still', 'ongoing', 'xd', 'other', 'hand', 'look', 'statistic', 'never', 'publish', 'actually', 'double', 'table', 'confirm', 'sure', 'republic', 'head', 'communication', 'diplomatic', 'country', 'country', 'diplomatic', 'relation', 'military', 'people', 'monetary', 'territorial', 'sovereignty', 'right', 'vote']"
171,171,3.0,0.9123,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['eat', 'curry', 're', 'sick', 'spring', 'year', 'epidemic', 'suddenly', 'spread', 'rapidly', 'first', 'time', 'experience', 'taste', 'self', 'impose', 'city', 'closure', 'avoid', 'crowd', 'leave', 'house', 'rely', 'small', 'farmer', 'order', 'fresh', 'fruit', 'vegetable', 'family', 'spend', 'many', 'week', 'live', 'mountain', 'forest', 'shelter', 'suggestion', 'friend', 'try', 'sell', 'lunch', 'box', 'community', 'first', 'time', 'xd']"
172,172,1.0,0.9529,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['win', 'central', 'state_owne', 'enterprise', 'consider', 'school', 'recruitment', 'counterpart', 'major', 'internship', 'place', 'become', 'year', 'generally', 'year', 'still', 'deduct', 'insurance', 'fund', 'double', 'break', 'week', 'wage', 'pay', 'closure', 'city', 'pandemic', 'end', 'year', 'range', 'depend', 'position']"
173,173,3.0,0.9161,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['eat', 'curry', 're', 'nervous', 'xd', 'spring', 'year', 'epidemic', 'suddenly', 'spread', 'rapidly', 'first', 'time', 'experience', 'taste', 'self', 'impose', 'city', 'closure', 'avoid', 'crowd', 'leave', 'house', 'rely', 'small', 'farmer', 'order', 'fresh', 'fruit', 'vegetable', 'family', 'spend', 'many', 'week', 'live', 'mountain', 'forest', 'shelter', 'suggestion', 'friend', 'try', 'sell', 'lunch', 'box', 'community', 'first', 'time', 'point', 'recipe', 'magazine']"
174,174,1.0,0.8603,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['benefit', 'epidemic', 'close', 'school', 'close', 'semester', 'first', 'time', 'bang', 'baby', 'brother', 'first', 'come', 'baby', 'brother', 'say', 'quite', 'tight', 'condom', 'test', 'confirm', 'directly', 'inject', 'condom', 'baby', 'brother', 'also', 'hold', 'long', 'time', 'knock', 'away', 'finally', 'pull', 'go', 'straight', 'gobling', 'retweet', 'praise']"
175,175,3.0,0.9954,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['pandemic', 'leave', 'small', 'impression', 'develop', 'western', 'economy', 'world', 'factory', 'major', 'component', 'gdp', 'export', 'good', 'closure', 'light', 'industry', 'factory', 'shut', 'flight', 'cancel', 'economy', 'bad', 'just', 'economy', 'go']"
176,176,2.0,0.9967,"city, live, year, good, no, clean, big, erase, place, re","['rich', 'kid', 'here', 'chase', 'anime', 'drinking', 'coffee', 'cafe', 'leisurely', 'read', 'book', 'live', 'wonderful', 'life', 'big', 'house', 'pool', 're', 'ordinary', 'person', 're', 'live', 'place', 'closure', 'starve', 'pandemic', 'people', 'power', 'have', 'bbq', 'place', 'rural', 'henan', 'blood', 'sell', 'cause', 'aid', 'whole', 'village']"
177,177,1.0,0.8728,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['found', 'school', 'enroll', 'kindergarten', 'high', 'school', 'student', 'report', 'return', 'most', 'famous', 'entrepreneur', 'help', 'ease', 'concern', 'private', 'enterprise', 'regulate', 'authority', 'more', 'year', 'time', 'new', 'leadership', 'try', 'revive', 'economy', 'hit', 'hard', 'year', 'severe', 'lockdown', 'blockade', 'epidemic', 'public', 'appearance', 'government', 'easing', 'restriction', 'private', 'enterprise']"
178,178,1.0,0.8697,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['school', 'enroll', 'student', 'kindergarten', 'high', 'school', 'found', 'reuter', 'report', 'return', 'most', 'famous', 'entrepreneur', 'help', 'ease', 'concern', 'private', 'enterprise', 'regulate', 'authority', 'more', 'year', 'time', 'new', 'leadership', 'try', 'revive', 'economy', 'hit', 'hard', 'year', 'severe', 'lockdown', 'epidemic', 'public', 'appearance', 'provide', 'support', 'government', 'ease', 'tone', 'private', 'enterprise', 'report', 'cite', 'source']"
179,179,1.0,0.8878,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['boot', 'land', 'floor', 'new', 'round', 'segmented', 'gridded', 'nucleic', 'acid', 'screening', 'carry', 'closure', 'city', 'seal', 'area', 'size', 'fit', 'size', 'fit', 'cut', 'no', 'matter', 'still', 'necessary', 'join', 'force', 'resolutely', 'win', 'war', 'epidemic', 'cheer']"
180,180,3.0,0.8942,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['never', 'take', 'life', 'chinese', 'people', 'seriously', 'korean', 'war', 'million', 'death', 'number', 'epidemic', 'also', 'city', 'closure', 'many', 'people', 'die', 'know', 'today', 'chinese', 'people', 'don', 'even', 'number', 'die', 'patriotism', 'always', 'just', 'slogan']"
181,181,3.0,0.997,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['look', 've', 'live', 'cocoon', 'information', 'long', 'time', 'brain', 'figure', 'biochemical', 'attack', 'war', 'leak', 'such', 'chinese', 'government', 'able', 'control', 'spread', 'epidemic', 'prevent', 'more', 'people', 'get', 'infect', 'prevent', 'more', 'people', 'die', 'case', 'death', 'infection', 'blood', 'debt', 'dip', 'blood', 'steam', 'bun', 'dip', 'blood']"
182,182,1.0,0.7805,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['donkey', 'get', 'water', 'take', 'time', 'check', 'say', 'closure', 'city', 'yet', 'begin', 'time', 'let', 'alone', 'begin', 'soon', 'community', 'responsible', 'monitor', 'resident', 'daily', 'entry', 'exit', 'nucleic', 'acid', 'even', 'go', 'door', 'ask', 'reason', 'requirement', 'get', 'vaccinate', 'time', 'dad', 'get', 'temper', 'time', 'ask', 'community', 'know', 'information', 'such', 'personal', 'itinerary', 'right', 'demand', 'individual', 'get', 'vaccinate', 'unwell', 'get', 'vaccinate', 'die']"
183,183,1.0,0.9953,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['era', 'mobile', 'phone', 'hard', 'imagine', 'now', 'portable', 'smartphone', 'hand', 'combine', 'various', 'function', 'such', 'network', 'computer', 'camera', 'video', 'recorder', 'music', 'player', 'flashlight', 'outbreak', 'epidemic', 'surprise', 'people', 'discover', 'treat', 'people', 'so', 'harshly']"
184,184,2.0,0.6612,"city, live, year, good, no, clean, big, erase, place, re","['rise', 'province', 'city', 'include', 'shanxi', 'close', 'real', 'purpose', 'epidemic', 'prevention', 'make', 'money', 'due', 'political', 'consideration', 'even', 'intention', 'stop', 'even', 'settle', 'disguise', 'unwilling', 'seem', 'really', 'want', 'common', 'people', 'live', 'good', 'life', 'good', 'say', 'official', 'force', 'people', 'revolt']"
185,185,3.0,0.995,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['close', 'many', 'people', 'starve', 'death', 'iron', 'fist', 'turtle', 'son', 'jinpe', 'lack', 'humanity', 'ruthless', 'still', 'pretend', 'morality', 'idiot', 'blow', 'day', 'crash', 'day', 'day', 'people', 'liquidate']"
186,186,3.0,0.8942,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['never', 'take', 'life', 'chinese', 'people', 'seriously', 'korean', 'war', 'million', 'death', 'number', 'epidemic', 'also', 'city', 'closure', 'many', 'people', 'die', 'know', 'today', 'chinese', 'people', 'don', 'even', 'number', 'die', 'patriotism', 'always', 'just', 'slogan']"
187,187,1.0,0.9953,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['era', 'mobile', 'phone', 'hard', 'imagine', 'now', 'portable', 'smartphone', 'hand', 'combine', 'various', 'function', 'such', 'network', 'computer', 'camera', 'video', 'recorder', 'music', 'player', 'flashlight', 'outbreak', 'epidemic', 'surprise', 'people', 'discover', 'treat', 'people', 'so', 'harshly']"
188,188,1.0,0.5984,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['establish', 'evil', 'screening', 'mechanism', 'maintain', 'low', 'cost', 'system', 'treatment', 'food', 'hoard', 'common', 'people', 'eat', 'military', 'police', 'eat', 'screening', 'mechanism', 'start', 'family', 'planning', 'now', 'blockade', 'city', 'starvation', 'brainwashing', 'epidemic', 'continuously', 'screen', 'small', 'number', 'copper', 'wall', 'iron', 'wall', 'screen', 'maintain', 'low', 'cost', 'social', 'management', 'operation', 'north', 'korean', 'model', 'starve', 'death', 'ok', 'freeze', 'death', 'brainwash', 'suffering', 'cause', 'empire']"
189,189,1.0,0.9913,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['drop', 'school', 'birthday', 'year', 'epidemic', 'close', 'city', 'even', 'pass', 'break', 'ex', 'boyfriend', 'spend', 'birthday', 'girl', 'birthday']"
190,190,1.0,0.6984,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['consensus', 'commit', 'evil', 'there', 'need', 'say', 'more', 'too', 'many', 'complicated', 'entry', 'so', 'review', 'infringe', 'various', 'right', 'chinese', 'people', 'brutal', 'crackdown', 'opponent', 'war', 'rampant', 'benefit', 'low', 'size', 'fit', 'closure', 'city', 'allow', 'people', 'live', 'normal', 'life', 'despise', 'human', 'life', 'despise', 'science', 'engage', 'politics', 'evil', 'make', 'wrong', 'decision', 'measure', 'scale', 'decision', 'making', 'process']"
191,191,3.0,0.9977,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['wrong', 'country', 'dark', 'history', 'now', 'country', 'world', 'great', 'power', 'do', 'evil', 'just', 'talk', 'evil', 'happen', 'take', 'closure', 'city', 'abroad', 'let', 'take', 'closure', 'city', 'closure', 'city', 'right', 'block', 'affect', 'recovery', 'world', 'economy', 'blockade', 'lift', 'right', 'abroad', 'impact', 'epidemic', 'affect', 'recovery', 'world', 'economy', 'don', 'right', 'then', 'right', 'well', 'too', 'lazy', 'pay', 'attention', 'foreign', 'country', 'say']"
192,192,1.0,0.7721,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['invisible', 'war', 'tianliang', 'communist', 'rogue', 'traitor', 'thief', 'head', 'fight', 'invisible', 'war', 'disrupt', 'world', 'use', 'bioviruse', 'weapon', 'mass', 'destruction', 'gang', 'thief', 'first', 'plan', 'block', 'epidemic', 'deliberately', 'leak', 'news', 'closure', 'force', 'people', 'affected', 'area', 'flee', 'various', 'country', 'drug', 'then', 'secretly', 'order', 'scavenge', 'international', 'epidemic', 'prevention', 'material', 'catch', 'guard', 'outbreak', 'epidemic', 'cause', 'extremely', 'heavy', 'casualty', 'loss']"
193,193,1.0,0.8165,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['era', 'mobile', 'phone', 'hard', 'imagine', 'now', 'portable', 'smart', 'phone', 'combine', 'various', 'function', 'such', 'network', 'computer', 'camera', 'video', 'recorder', 'music', 'player', 'flashlight', 'outbreak', 'epidemic', 'surprise', 'people', 'discover', 'treat', 'people', 'so', 'harshly', 'closure', 'city', 'keep', 'people', 'confine', 'home', 'many', 'month']"
194,194,1.0,0.7721,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['invisible', 'war', 'tianliang', 'communist', 'rogue', 'traitor', 'thief', 'head', 'fight', 'invisible', 'war', 'disrupt', 'world', 'use', 'bioviruse', 'weapon', 'mass', 'destruction', 'gang', 'thief', 'first', 'plan', 'block', 'epidemic', 'deliberately', 'leak', 'news', 'closure', 'force', 'people', 'affected', 'area', 'flee', 'various', 'country', 'drug', 'then', 'secretly', 'order', 'scavenge', 'international', 'epidemic', 'prevention', 'material', 'catch', 'guard', 'outbreak', 'epidemic', 'cause', 'extremely', 'heavy', 'casualty', 'loss']"
195,195,1.0,0.7721,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['invisible', 'war', 'tianliang', 'communist', 'rogue', 'traitor', 'thief', 'head', 'fight', 'invisible', 'war', 'disrupt', 'world', 'use', 'bioviruse', 'weapon', 'mass', 'destruction', 'gang', 'thief', 'first', 'plan', 'block', 'epidemic', 'deliberately', 'leak', 'news', 'closure', 'force', 'people', 'affected', 'area', 'flee', 'various', 'country', 'drug', 'then', 'secretly', 'order', 'scavenge', 'international', 'epidemic', 'prevention', 'material', 'catch', 'guard', 'outbreak', 'epidemic', 'cause', 'extremely', 'heavy', 'casualty', 'loss']"
196,196,3.0,0.8942,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['never', 'take', 'life', 'chinese', 'people', 'seriously', 'korean', 'war', 'million', 'death', 'number', 'epidemic', 'also', 'city', 'closure', 'many', 'people', 'die', 'know', 'today', 'chinese', 'people', 'don', 'even', 'number', 'die', 'patriotism', 'always', 'just', 'slogan']"
197,197,1.0,0.6085,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['lockdown', 'period', 'epidemic', 'many', 'pet', 'cat', 'dog', 'country', 'lose', 'life', 'baton', 'animal', 'bear', 'plot', 'land', 'so', 'sad', 'so', 'people', 'most', 'people', 'there', 'understand', 'meaning', 'life', 'abuse', 'people', 'animal', 'normal']"
198,198,3.0,0.8942,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['never', 'take', 'life', 'chinese', 'people', 'seriously', 'korean', 'war', 'million', 'death', 'number', 'epidemic', 'also', 'city', 'closure', 'many', 'people', 'die', 'know', 'today', 'chinese', 'people', 'don', 'even', 'number', 'die', 'patriotism', 'always', 'just', 'slogan']"
199,199,3.0,0.8942,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['never', 'take', 'life', 'chinese', 'people', 'seriously', 'korean', 'war', 'million', 'death', 'number', 'epidemic', 'even', 'closure', 'city', 'many', 'people', 'die', 'know', 'today', 'chinese', 'people', 'don', 'even', 'number', 'die', 'patriotism', 'always', 'just', 'slogan']"
200,200,1.0,0.8798,"fever, aunt, uncle, epidemic, city, year, again, everywhere, hometown, practice","['pink', 'really', 'feel', 'pain', 'people', 'survive', 'national', 'lockdown', 'stay', 'quiet', 'pink', 'year', 'still', 'human', 'sense']"
201,201,3.0,0.9603,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['good', 'deal', 'talk', 'people', 'starve', 'death', 'closure', 'epidemic', 'see', 'underwriting', 'wasn', 'good', 'deal', 'talk', 'year', 'old', 'boy', 'die', 'lanzhou', 'wasn', 'good', 'deal', 'era', 'internet', 'quite', 'open', 'such', 'thing', 'now', 'official', 'medium', 'side', 'moreover', 'purpose', 'do', 'brainwash', 'now', 'more', 'more', 'little', 'pink', 'many', 'people', 'stunned', 'think', 'people', 'kill', 'cheer', 'stupid', 'thing']"
202,202,3.0,0.9974,"people, also, closure, economy, city, foreign, epidemic, chinese, go, now","['just', 'continue', 'characteristic', 'era', 'all', 'constitutional', 'amendment', 'make', 'afraid', 'sway', 'originally', 'fool', 'ready', 'listen', 'government', 'result', 'raise', 'white', 'end', 'day', 'leave', 'complete', 'mess', 'power', 'even', 'epidemic', 'go', 'so', 'long', 'many', 'people', 'die', 'economy', 'also', 'ruin', 'now', 'also', 'frown', 'foreign', 'investor', 'flee', 'then', 'sanction', 'again', 'see', 'smart']"
